time,x,y,amp,phase
2000-01-18,-0.6381358,-0.81017375,1.0313092,4.0
2000-01-19,-0.9706299,-0.95841545,1.3640684,4.0
2000-01-20,-1.3020464,-0.7953395,1.5257424,4.0
2000-01-21,-1.5215751,-0.34050825,1.5592103,5.0
2000-01-22,-1.5379223,0.32299826,1.5714747,5.0
2000-01-23,-1.2978287,1.0723931,1.6835636,6.0
2000-01-24,-0.7950574,1.7725087,1.9426538,6.0
2000-01-25,-0.06998167,2.3001225,2.3011868,7.0
2000-01-26,0.7982765,2.561622,2.6831236,7.0
2000-01-27,1.7044973,2.5033214,3.0285194,8.0
2000-01-28,2.5323696,2.1156523,3.2998302,8.0
2000-01-29,3.1700456,1.4328842,3.4788427,8.0
2000-01-30,3.524953,0.5292702,3.5644662,1.0
2000-01-31,3.5366802,-0.4885692,3.5702672,1.0
2000-02-01,3.1865127,-1.4937145,3.5192394,2.0
2000-02-02,2.5019586,-2.3555956,3.4363685,2.0
2000-02-03,1.5547516,-2.9597716,3.343277,2.0
2000-02-04,0.45167455,-3.2275112,3.2589626,3.0
2000-02-05,-0.68100023,-3.1306398,3.203852,3.0
2000-02-06,-1.7169728,-2.6973293,3.1974335,4.0
2000-02-07,-2.5494862,-2.0063572,3.2442794,4.0
2000-02-08,-3.1068106,-1.170447,3.3199728,5.0
2000-02-09,-3.3602746,-0.3125655,3.3747802,5.0
2000-02-10,-3.3233302,0.45869023,3.3548353,5.0
2000-02-11,-3.0425322,1.0681019,3.2245686,5.0
2000-02-12,-2.5834377,1.4824256,2.9785461,6.0
2000-02-13,-2.0156307,1.7070978,2.6413915,6.0
2000-02-14,-1.400902,1.7733461,2.25993,6.0
2000-02-15,-0.7872038,1.7209103,1.8924117,6.0
2000-02-16,-0.20879826,1.5826613,1.5963751,7.0
2000-02-17,0.30913255,1.3762656,1.4105567,7.0
2000-02-18,0.7445644,1.1051673,1.3325806,8.0
2000-02-19,1.0747007,0.7675558,1.3206527,8.0
2000-02-20,1.2762634,0.36902323,1.328543,1.0
2000-02-21,1.3303294,-0.06674642,1.3320028,1.0
2000-02-22,1.230027,-0.49417037,1.3255831,1.0
2000-02-23,0.9880092,-0.85123366,1.3041322,2.0
2000-02-24,0.6403629,-1.0732359,1.2497599,2.0
2000-02-25,0.24456044,-1.1107752,1.1373792,3.0
2000-12-01,-0.9814051,-1.5724261,1.8535587,4.0
2000-12-02,-1.4884573,-1.2847362,1.9662279,4.0
2000-12-03,-1.8713636,-0.864074,2.0612195,4.0
2000-12-04,-2.087016,-0.3366313,2.1139908,5.0
2000-12-05,-2.104554,0.25112984,2.1194842,5.0
2000-12-06,-1.9130541,0.8321664,2.0862112,6.0
2000-12-07,-1.5280981,1.3261954,2.0233333,6.0
2000-12-08,-0.99437606,1.6541159,1.9299957,6.0
2000-12-09,-0.3822638,1.7559556,1.7970825,7.0
2000-12-10,0.22200423,1.6069552,1.6222179,7.0
2000-12-11,0.73090136,1.2264987,1.4277661,8.0
2000-12-12,1.0716208,0.6766399,1.2673645,8.0
2000-12-13,1.1996213,0.050242614,1.200673,1.0
2000-12-14,1.1064247,-0.5479807,1.2346896,2.0
2000-12-15,0.8200258,-1.0221976,1.3104695,2.0
2000-12-16,0.398331,-1.3024803,1.3620288,3.0
2000-12-17,-0.082224466,-1.3543904,1.356884,3.0
2000-12-18,-0.53987837,-1.1802036,1.2978247,4.0
2000-12-19,-0.8997715,-0.81353635,1.2130252,4.0
2000-12-20,-1.1034288,-0.31066108,1.1463269,5.0
2000-12-21,-1.1149718,0.2583734,1.1445168,5.0
2000-12-22,-0.92444915,0.8172367,1.233889,6.0
2000-12-23,-0.548858,1.2898301,1.4017513,6.0
2000-12-24,-0.030961918,1.6074915,1.6077896,7.0
2000-12-25,0.5646788,1.7183363,1.8087405,7.0
2000-12-26,1.1593589,1.5983897,1.9745792,8.0
2000-12-27,1.6719106,1.2616638,2.0945358,8.0
2000-12-28,2.0333347,0.7644519,2.1722884,1.0
2000-12-29,2.2014594,0.19920082,2.2104535,1.0
2000-12-30,2.1713247,-0.3240811,2.1953769,1.0
2000-12-31,1.9769629,-0.70631534,2.0993483,1.0
2001-01-01,1.682048,-0.8902026,1.9030886,2.0
2001-01-02,1.3603045,-0.8827344,1.621619,2.0
2001-01-03,1.0705628,-0.7591487,1.3124068,2.0
2001-01-04,0.83442926,-0.6428884,1.0533649,2.0
2001-01-07,-0.0040672817,-1.3721324,1.3721385,3.0
2001-01-08,-0.57614946,-1.9435267,2.027127,3.0
2001-01-09,-1.3503813,-2.4205256,2.7717276,4.0
2001-01-10,-2.2528887,-2.5655518,3.4143174,4.0
2001-01-11,-3.1275828,-2.1842556,3.8148065,4.0
2001-01-12,-3.7659597,-1.2040397,3.9537532,5.0
2001-01-13,-3.9616416,0.27519906,3.9711885,5.0
2001-01-14,-3.5753248,1.9799715,4.0869594,6.0
2001-01-15,-2.5900815,3.5193498,4.3697076,6.0
2001-01-16,-1.1374112,4.4873223,4.6292295,7.0
2001-01-17,0.5183628,4.583305,4.6125245,7.0
2001-01-18,2.037522,3.7135367,4.235782,8.0
2001-01-19,3.090793,2.0386481,3.7025783,8.0
2001-01-20,3.4497283,-0.05278569,3.4501321,1.0
2001-01-21,3.0542274,-2.0423465,3.6741643,2.0
2001-01-22,2.03496,-3.425643,3.9844816,2.0
2001-01-23,0.68122625,-3.8594375,3.9190977,3.0
2001-01-24,-0.6385378,-3.2659109,3.3277476,3.0
2001-01-25,-1.5811257,-1.8593595,2.4407327,4.0
2001-01-26,-1.9265479,-0.08403682,1.9283799,5.0
2001-01-27,-1.6393394,1.5199224,2.2355309,6.0
2001-01-28,-0.8736717,2.4817424,2.6310356,7.0
2001-01-29,0.07980567,2.5444138,2.545665,7.0
2001-01-30,0.888887,1.7417746,1.9554791,8.0
2001-01-31,1.2863624,0.38274354,1.3420957,1.0
2001-02-01,1.15402,-1.0529084,1.562171,2.0
2001-02-02,0.5569949,-2.0738251,2.1473224,3.0
2001-02-03,-0.28255397,-2.3394344,2.356436,3.0
2001-02-04,-1.063571,-1.7719479,2.0666356,4.0
2001-02-05,-1.5100124,-0.5807276,1.6178324,5.0
2001-02-06,-1.465851,0.80945474,1.6744957,6.0
2001-02-07,-0.9492894,1.902822,2.1264718,6.0
2001-02-08,-0.14773369,2.3018472,2.3065832,7.0
2001-02-09,0.6452394,1.8449353,1.9545127,7.0
2001-02-10,1.1302843,0.6662446,1.3120307,8.0
2001-02-11,1.1067584,-0.8430469,1.3912736,2.0
2001-02-12,0.5462914,-2.1601527,2.2281594,3.0
2001-02-13,-0.38961607,-2.802172,2.8291285,3.0
2001-02-14,-1.3948207,-2.4877527,2.8520937,4.0
2001-02-15,-2.1129248,-1.2360878,2.4479306,4.0
2001-02-16,-2.2510798,0.6292268,2.3373675,5.0
2001-02-17,-1.6770487,2.5731435,3.07141,6.0
2001-02-18,-0.46861956,4.009591,4.036883,7.0
2001-02-19,1.1004634,4.4789124,4.6121225,7.0
2001-02-20,2.6339993,3.787245,4.6131525,8.0
2001-02-21,3.7239523,2.0657775,4.258551,8.0
2001-02-22,4.0649986,-0.26632947,4.073714,1.0
2001-02-23,3.5394614,-2.6215646,4.4045873,2.0
2001-02-24,2.2489963,-4.408021,4.948599,2.0
2001-02-25,0.4859502,-5.188112,5.2108207,3.0
2001-02-26,-1.344897,-4.786961,4.9722977,3.0
2001-02-27,-2.830059,-3.3233528,4.3650784,4.0
2001-02-28,-3.6470401,-1.160854,3.8273337,5.0
2001-12-01,-0.6396958,2.013194,2.112383,7.0
2001-12-02,0.11222954,2.1050847,2.1080742,7.0
2001-12-03,0.8185321,1.7649795,1.9455456,8.0
2001-12-04,1.3348608,1.0728966,1.7125888,8.0
2001-12-05,1.5617459,0.19145764,1.5734377,1.0
2001-12-06,1.4674869,-0.67682415,1.6160473,2.0
2001-12-07,1.0928982,-1.3438349,1.7321428,2.0
2001-12-08,0.5365895,-1.6853539,1.7687131,3.0
2001-12-09,-0.07457503,-1.6705344,1.672198,3.0
2001-12-10,-0.6206181,-1.3624537,1.4971462,4.0
2001-12-11,-1.0183699,-0.89021844,1.3526146,4.0
2001-12-12,-1.2372875,-0.40249434,1.301108,5.0
2001-12-13,-1.2971846,-0.018414654,1.2973154,5.0
2001-12-14,-1.2500437,0.2075364,1.2671546,5.0
2001-12-15,-1.1534206,0.2951633,1.1905882,5.0
2001-12-16,-1.0455791,0.32033196,1.0935484,5.0
2001-12-17,-0.9315212,0.3764213,1.0047013,5.0
2001-12-20,-0.23805584,1.092827,1.1184548,7.0
2001-12-21,0.19281803,1.3308934,1.3447884,7.0
2001-12-22,0.68387663,1.3851123,1.5447406,8.0
2001-12-23,1.1523088,1.1763648,1.6467088,8.0
2001-12-24,1.4987645,0.702062,1.6550486,8.0
2001-12-25,1.6386392,0.048417013,1.6393543,1.0
2001-12-26,1.5323038,-0.6283059,1.656117,1.0
2001-12-27,1.203401,-1.1468073,1.66233,2.0
2001-12-28,0.7378909,-1.3578792,1.5454186,2.0
2001-12-29,0.26277503,-1.1947572,1.2233133,3.0
2002-01-02,0.22965153,1.0954955,1.1193079,7.0
2002-01-03,0.6583409,1.1699897,1.3424934,8.0
2002-01-04,1.0401233,0.83486766,1.3337393,8.0
2002-01-05,1.2366679,0.16908339,1.2481734,1.0
2002-01-06,1.1572503,-0.65092945,1.3277565,2.0
2002-01-07,0.785758,-1.4015051,1.6067458,2.0
2002-01-08,0.18640383,-1.8751831,1.8844252,3.0
2002-01-09,-0.5132132,-1.9385417,2.0053258,3.0
2002-01-10,-1.156457,-1.5679734,1.9483155,4.0
2002-01-11,-1.599375,-0.85408103,1.813134,4.0
2002-01-12,-1.7480934,0.025166355,1.7482744,5.0
2002-01-13,-1.5819418,0.8536017,1.7975472,6.0
2002-01-14,-1.156789,1.4338657,1.8423167,6.0
2002-01-15,-0.5886787,1.6367228,1.7393689,7.0
2002-01-16,-0.023003183,1.4304655,1.4306504,7.0
2002-01-20,0.18014726,-1.1483533,1.1623977,3.0
2002-01-21,-0.29112244,-1.3906081,1.4207544,3.0
2002-01-22,-0.78315055,-1.2636136,1.4866216,4.0
2002-01-23,-1.1664491,-0.8036216,1.4164784,4.0
2002-01-24,-1.3398329,-0.12797949,1.3459313,5.0
2002-01-25,-1.2551026,0.5926728,1.3879999,6.0
2002-01-26,-0.9292784,1.1748406,1.4979348,6.0
2002-01-27,-0.44127062,1.4668823,1.5318171,7.0
2002-01-28,0.08685598,1.3882388,1.3909532,7.0
2002-01-29,0.52038604,0.95368874,1.0864271,8.0
2002-02-01,0.42885768,-1.0362868,1.121521,3.0
2002-02-02,-0.0066859084,-1.2651241,1.2651417,3.0
2002-02-03,-0.44751525,-1.0415465,1.1336176,4.0
2002-02-06,-0.33535817,1.5596012,1.5952495,7.0
2002-02-07,0.36810014,2.3082657,2.337432,7.0
2002-02-08,1.2636167,2.5632207,2.8577664,8.0
2002-02-09,2.1436865,2.1858952,3.0616221,8.0
2002-02-10,2.7778237,1.1971816,3.024822,8.0
2002-02-11,2.9729948,-0.21642911,2.9808624,1.0
2002-02-12,2.6278994,-1.7434796,3.1536608,2.0
2002-02-13,1.7652568,-3.0257945,3.5030792,2.0
2002-02-14,0.53188014,-3.7532012,3.7907012,3.0
2002-02-15,-0.83464974,-3.747563,3.8393838,3.0
2002-02-16,-2.0641205,-3.0111656,3.650714,4.0
2002-02-17,-2.9205353,-1.7246577,3.3917503,4.0
2002-02-18,-3.25882,-0.19486941,3.2646413,5.0
2002-02-19,-3.0555248,1.2317772,3.294466,5.0
2002-02-20,-2.4055471,2.263963,3.3033597,6.0
2002-02-21,-1.487239,2.7396755,3.117323,6.0
2002-02-22,-0.50772715,2.6582136,2.706268,7.0
2002-02-23,0.3541508,2.1620908,2.1909037,7.0
2002-02-24,0.98998994,1.47713,1.7781994,8.0
2002-02-25,1.3773838,0.83219254,1.609264,8.0
2002-02-26,1.5664638,0.38574466,1.61326,1.0
2002-02-27,1.6445957,0.18300742,1.6547468,1.0
2002-02-28,1.6932361,0.15610442,1.7004167,1.0
2002-12-01,-1.4268351,2.6261895,2.9887671,6.0
2002-12-02,-0.44684172,2.755458,2.7914543,7.0
2002-12-03,0.48191765,2.3668344,2.4153984,7.0
2002-12-04,1.1927047,1.5970265,1.9932481,8.0
2002-12-05,1.5882051,0.6786497,1.7271249,8.0
2002-12-06,1.6628169,-0.13332294,1.6681532,1.0
2002-12-07,1.49585,-0.6419207,1.6277682,2.0
2002-12-08,1.2181475,-0.7682079,1.4401482,2.0
2002-12-09,0.96369934,-0.57047874,1.1198939,2.0
2002-12-14,0.8211232,-0.5794618,1.0049971,2.0
2002-12-15,0.51792705,-1.1677423,1.2774469,2.0
2002-12-16,0.012208235,-1.6402193,1.6402647,3.0
2002-12-17,-0.61828077,-1.811974,1.9145551,3.0
2002-12-18,-1.242977,-1.5901116,2.0182781,4.0
2002-12-19,-1.7197781,-1.0064787,1.9926455,4.0
2002-12-20,-1.940182,-0.20574649,1.9510607,5.0
2002-12-21,-1.8623022,0.6057667,1.958347,5.0
2002-12-22,-1.520557,1.2309221,1.9563391,6.0
2002-12-23,-1.0096215,1.5459285,1.8464103,6.0
2002-12-24,-0.44966608,1.5347488,1.5992666,7.0
2002-12-25,0.053525124,1.2824509,1.2835674,7.0
2002-12-26,0.43870947,0.93203145,1.0301207,8.0
2002-12-29,1.0016108,0.3690485,1.0674367,1.0
2002-12-30,1.125928,0.3428837,1.1769805,1.0
2002-12-31,1.239132,0.25095493,1.264289,1.0
2003-01-01,1.2997688,0.013963444,1.2998439,1.0
2003-01-02,1.2488048,-0.3728582,1.3032792,1.0
2003-01-03,1.0414836,-0.82471186,1.328472,2.0
2003-01-04,0.6775129,-1.1921182,1.3711927,2.0
2003-01-05,0.21568303,-1.3179145,1.3354466,3.0
2003-01-06,-0.23542891,-1.1049829,1.1297848,3.0
2003-01-10,-0.04946503,1.2291039,1.2300988,7.0
2003-01-11,0.40935618,1.1591386,1.2292985,7.0
2003-01-14,0.5141359,-1.382911,1.4753909,3.0
2003-01-15,-0.13938864,-2.1970675,2.2014847,3.0
2003-01-16,-1.00781,-2.509088,2.7039237,3.0
2003-01-17,-1.8774767,-2.1786337,2.8759978,4.0
2003-01-18,-2.5169866,-1.2554399,2.8127124,4.0
2003-01-19,-2.7471411,0.02929045,2.7472973,5.0
2003-01-20,-2.4966967,1.3301396,2.828916,6.0
2003-01-21,-1.8257309,2.2922578,2.9304845,6.0
2003-01-22,-0.90881073,2.6599607,2.81093,7.0
2003-01-23,0.016869163,2.3541806,2.3542411,7.0
2003-01-24,0.7219702,1.494247,1.6595225,8.0
2003-01-25,1.0519594,0.3579202,1.111182,1.0
2003-01-26,0.96990764,-0.7063216,1.1998379,2.0
2003-01-27,0.56267846,-1.3857826,1.4956605,3.0
2003-01-28,0.009952388,-1.4948921,1.4949251,3.0
2003-01-29,-0.47285873,-1.0237324,1.1276629,4.0
2003-01-31,-0.56366295,0.9123873,1.0724581,6.0
2003-02-01,-0.06717829,1.8098092,1.8110557,7.0
2003-02-02,0.69002265,2.3241348,2.424404,7.0
2003-02-03,1.5427895,2.3383179,2.8014157,8.0
2003-02-04,2.3098152,1.874024,2.9744263,8.0
2003-02-05,2.8409576,1.0680059,3.0350745,1.0
2003-02-06,3.049641,0.11881635,3.0519545,1.0
2003-02-07,2.9232638,-0.7755506,3.0243924,1.0
2003-02-08,2.512404,-1.4683514,2.9100223,2.0
2003-02-09,1.9061118,-1.8892491,2.6837518,2.0
2003-02-10,1.2036889,-2.0407915,2.3693242,2.0
2003-02-11,0.4924209,-1.973446,2.0339537,3.0
2003-02-12,-0.16335063,-1.7527964,1.7603916,3.0
2003-02-13,-0.72177094,-1.4329954,1.6045028,4.0
2003-02-14,-1.156011,-1.0456814,1.5587851,4.0
2003-02-15,-1.4461322,-0.60574514,1.5678729,4.0
2003-02-16,-1.5756209,-0.12790096,1.5808035,5.0
2003-02-17,-1.5347314,0.35616422,1.5755168,5.0
2003-02-18,-1.3289,0.7898323,1.5459011,6.0
2003-02-19,-0.9876011,1.0980076,1.476813,6.0
2003-02-20,-0.5682914,1.2066593,1.3337848,6.0
2003-02-21,-0.15172768,1.0683296,1.0790503,7.0
2003-02-25,-0.05537102,-1.1485301,1.1498641,3.0
2003-02-26,-0.547334,-1.5733342,1.6658196,3.0
2003-02-27,-1.1452464,-1.7256147,2.0710711,4.0
2003-02-28,-1.7426966,-1.5666745,2.3433867,4.0
2003-12-07,0.6272575,0.92954224,1.1213834,8.0
2003-12-08,0.93374217,0.73983866,1.1913168,8.0
2003-12-09,1.1397563,0.3730841,1.1992649,1.0
2003-12-10,1.1921839,-0.10672034,1.1969509,1.0
2003-12-11,1.0658294,-0.6092948,1.2276939,2.0
2003-12-12,0.770115,-1.0336906,1.289028,2.0
2003-12-13,0.34977436,-1.2865344,1.333234,3.0
2003-12-14,-0.12108925,-1.3011196,1.3067421,3.0
2003-12-15,-0.5515333,-1.0548308,1.190318,4.0
2003-12-16,-0.85178846,-0.58122796,1.0311981,4.0
2003-12-18,-0.8326167,0.6328111,1.0458013,6.0
2003-12-19,-0.5158007,1.074373,1.191775,6.0
2003-12-20,-0.088380255,1.2099302,1.2131538,7.0
2003-12-21,0.32233846,0.95619035,1.00906,7.0
2003-12-24,0.17578985,-1.5294795,1.5395485,3.0
2003-12-25,-0.5136331,-2.2876277,2.344581,3.0
2003-12-26,-1.4088887,-2.6137605,2.9692948,4.0
2003-12-27,-2.3242295,-2.358968,3.311612,4.0
2003-12-28,-3.042986,-1.5126421,3.3982127,4.0
2003-12-29,-3.3720624,-0.21958715,3.3792045,5.0
2003-12-30,-3.1950977,1.2462753,3.4295557,5.0
2003-12-31,-2.5087464,2.547591,3.575476,6.0
2004-01-01,-1.4303381,3.371913,3.66274,6.0
2004-01-02,-0.17296492,3.517649,3.5218987,7.0
2004-01-03,1.0063971,2.9518058,3.1186523,7.0
2004-01-04,1.8718013,1.8212539,2.611629,8.0
2004-01-05,2.2680106,0.4129799,2.3053036,1.0
2004-01-06,2.1578794,-0.92550784,2.3479795,2.0
2004-01-07,1.6268957,-1.8819658,2.4876866,2.0
2004-01-08,0.8542097,-2.2626395,2.4185145,3.0
2004-01-09,0.0595267,-2.0382712,2.0391402,3.0
2004-01-10,-0.55773544,-1.3402492,1.4516668,4.0
2004-01-13,-0.536925,1.1059645,1.2294089,6.0
2004-01-14,-0.07576138,1.3574079,1.3595206,7.0
2004-01-15,0.40337452,1.249206,1.3127172,7.0
2004-01-16,0.7895848,0.90184134,1.1986501,8.0
2004-01-17,1.0280954,0.48623002,1.1372774,8.0
2004-01-18,1.1264046,0.15936883,1.1376228,1.0
2004-01-19,1.1384928,0.012664277,1.1385633,1.0
2004-01-20,1.1351774,0.04936808,1.1362504,1.0
2004-01-21,1.172691,0.19602665,1.188962,1.0
2004-01-22,1.2709683,0.34044042,1.3157736,1.0
2004-01-23,1.4085199,0.3797998,1.458827,1.0
2004-01-24,1.5340621,0.2603688,1.5560008,1.0
2004-01-25,1.5888817,-0.005245501,1.5888903,1.0
2004-01-26,1.5304285,-0.34774253,1.5694382,1.0
2004-01-27,1.3479946,-0.6717625,1.5061057,2.0
2004-01-28,1.0650872,-0.8940996,1.3906202,2.0
2004-01-29,0.72863656,-0.9742077,1.2165492,2.0
2004-01-30,0.39023697,-0.92578113,1.0046669,2.0
2004-02-04,-0.8521921,-0.7548476,1.1384314,4.0
2004-02-05,-1.1320237,-0.8430406,1.4114515,4.0
2004-02-06,-1.4361807,-0.8619166,1.6749673,4.0
2004-02-07,-1.729088,-0.75954795,1.8885598,4.0
2004-02-08,-1.9623325,-0.520185,2.0301087,5.0
2004-02-09,-2.089429,-0.16908595,2.0962594,5.0
2004-02-10,-2.079461,0.2373323,2.0929608,5.0
2004-02-11,-1.9250249,0.63060325,2.0256803,5.0
2004-02-12,-1.6426315,0.95015174,1.8976371,6.0
2004-02-13,-1.2668386,1.1564567,1.7153052,6.0
2004-02-14,-0.8415344,1.2338231,1.4934857,6.0
2004-02-15,-0.4121484,1.1843461,1.2540103,7.0
2004-02-16,-0.02111771,1.0185997,1.0188186,7.0
2004-02-22,-0.08649174,-1.049469,1.053027,3.0
2004-02-23,-0.47330207,-1.0561509,1.1573546,4.0
2004-02-24,-0.81810546,-0.7963974,1.1417291,4.0
2004-02-25,-1.0249801,-0.28314298,1.0633693,5.0
2004-02-26,-1.0142434,0.402584,1.0912211,5.0
2004-02-27,-0.7461033,1.1230032,1.3482605,6.0
2004-02-28,-0.23631994,1.7159814,1.7321776,7.0
2004-02-29,0.4425862,2.0397465,2.0872107,7.0
2004-12-01,1.3243893,0.33396,1.3658464,1.0
2004-12-02,1.4190435,0.19056998,1.4317826,1.0
2004-12-03,1.4564004,-0.013763979,1.4564655,1.0
2004-12-04,1.409509,-0.29101366,1.4392375,1.0
2004-12-05,1.2548103,-0.6104495,1.3954202,2.0
2004-12-06,0.9866402,-0.9080983,1.3409331,2.0
2004-12-07,0.6257552,-1.108052,1.2725364,2.0
2004-12-08,0.21907371,-1.1472585,1.1679878,3.0
2004-12-09,-0.16897032,-0.9953626,1.0096027,3.0
2004-12-14,-0.07463586,1.1217211,1.1242014,7.0
2004-12-15,0.35972318,1.2777883,1.3274575,7.0
2004-12-16,0.81050986,1.204468,1.4517814,8.0
2004-12-17,1.1940786,0.8945109,1.4919696,8.0
2004-12-18,1.4301528,0.3755028,1.4786276,1.0
2004-12-19,1.4541957,-0.28968322,1.4827683,1.0
2004-12-20,1.2294843,-1.0060501,1.5886372,2.0
2004-12-21,0.7572878,-1.6553823,1.8203778,2.0
2004-12-22,0.08277283,-2.1124508,2.1140718,3.0
2004-12-23,-0.70604277,-2.267926,2.3752863,3.0
2004-12-24,-1.488258,-2.054341,2.5367754,4.0
2004-12-25,-2.1291199,-1.4687,2.586548,4.0
2004-12-26,-2.5056515,-0.58423126,2.5728614,5.0
2004-12-27,-2.5338268,0.4547506,2.574311,5.0
2004-12-28,-2.190638,1.4569173,2.6308749,6.0
2004-12-29,-1.5245954,2.2234747,2.6959658,6.0
2004-12-30,-0.65039915,2.594414,2.674697,7.0
2004-12-31,0.27259922,2.4894474,2.504328,7.0
2005-01-01,1.0740833,1.9317969,2.2103155,8.0
2005-01-02,1.6107879,1.0468396,1.9210702,8.0
2005-01-03,1.7992469,0.03429051,1.7995737,1.0
2005-01-04,1.6345415,-0.8798732,1.8563143,2.0
2005-01-05,1.1897438,-1.4993999,1.9140769,2.0
2005-01-06,0.59588164,-1.7065469,1.8075888,3.0
2005-01-07,0.00758972,-1.4901153,1.4901346,3.0
2005-01-08,-0.43634647,-0.9447887,1.0406843,4.0
2005-01-12,-0.0003517072,1.0161556,1.0161556,7.0
2005-01-25,0.48489174,-1.3153241,1.401855,3.0
2005-01-26,-0.112495355,-2.0449474,2.0480394,3.0
2005-01-27,-0.93167794,-2.49417,2.6625004,3.0
2005-01-28,-1.8402493,-2.502467,3.106261,4.0
2005-01-29,-2.6651795,-2.0154858,3.3414617,4.0
2005-01-30,-3.2364106,-1.106556,3.420354,5.0
2005-01-31,-3.4317098,0.038774557,3.4319289,5.0
2005-02-01,-3.2095509,1.1717399,3.4167516,5.0
2005-02-02,-2.6200254,2.0489323,3.3260572,6.0
2005-02-03,-1.7902205,2.4999957,3.074877,6.0
2005-02-04,-0.888236,2.4737039,2.6283405,7.0
2005-02-05,-0.07664371,2.047998,2.0494316,7.0
2005-02-06,0.530447,1.4006846,1.4977621,7.0
2005-02-07,0.8936344,0.75001013,1.1666609,8.0
2005-02-08,1.0499917,0.28416228,1.0877641,1.0
2005-02-09,1.0904784,0.10262538,1.0952969,1.0
2005-02-10,1.1210822,0.18869197,1.136851,1.0
2005-02-11,1.2211885,0.42229983,1.2921449,1.0
2005-02-12,1.4136164,0.6288703,1.5471876,8.0
2005-02-13,1.6568177,0.64745545,1.778832,1.0
2005-02-14,1.8621198,0.39446902,1.9034432,1.0
2005-02-15,1.9300731,-0.09979988,1.9326516,1.0
2005-02-16,1.7929868,-0.69585377,1.923282,1.0
2005-02-17,1.4480433,-1.1907959,1.8747865,2.0
2005-02-18,0.96810216,-1.3907135,1.6944927,2.0
2005-02-19,0.48467246,-1.1850356,1.280319,3.0
2005-02-22,0.2950518,0.985941,1.029143,7.0
2005-02-23,0.75453466,1.4460166,1.6310384,8.0
2005-02-24,1.2967321,1.3936651,1.9036324,8.0
2005-02-25,1.7199502,0.7776331,1.8875756,8.0
2005-02-26,1.8354117,-0.27515092,1.8559214,1.0
2005-02-27,1.5293485,-1.4864489,2.1327066,2.0
2005-02-28,0.80572325,-2.5039713,2.6304111,3.0
2005-12-03,0.046919536,-1.1532829,1.1542369,3.0
2005-12-04,-0.38727337,-1.2742399,1.3317913,3.0
2005-12-05,-0.8357681,-1.256781,1.5093067,4.0
2005-12-06,-1.257867,-1.1488458,1.7035481,4.0
2005-12-07,-1.6315931,-0.99633783,1.9117492,4.0
2005-12-08,-1.948047,-0.8181717,2.1128871,4.0
2005-12-09,-2.1983545,-0.59342414,2.2770407,5.0
2005-12-10,-2.359122,-0.267711,2.3742633,5.0
2005-12-11,-2.3838027,0.22097898,2.3940232,5.0
2005-12-12,-2.206046,0.9047337,2.384362,5.0
2005-12-13,-1.757078,1.7502311,2.4800467,6.0
2005-12-14,-0.9936313,2.6406431,2.8214002,7.0
2005-12-15,0.072140165,3.3861194,3.3868878,7.0
2005-12-16,1.3519912,3.7650166,4.0004034,7.0
2005-12-17,2.680231,3.586914,4.477677,8.0
2005-12-18,3.8367076,2.7591147,4.725785,8.0
2005-12-19,4.591517,1.3343996,4.7814903,1.0
2005-12-20,4.761069,-0.4786756,4.7850714,1.0
2005-12-21,4.25993,-2.3511586,4.865691,2.0
2005-12-22,3.1323812,-3.9085486,5.0088487,2.0
2005-12-23,1.552412,-4.8253403,5.0689144,3.0
2005-12-24,-0.21021396,-4.9115214,4.916018,3.0
2005-12-25,-1.8498824,-4.164148,4.556555,4.0
2005-12-26,-3.09479,-2.7670662,4.151431,4.0
2005-12-27,-3.7666762,-1.0379356,3.9070654,5.0
2005-12-28,-3.8137858,0.6613118,3.870697,5.0
2005-12-29,-3.3085744,2.022377,3.8777149,6.0
2005-12-30,-2.4128509,2.8659117,3.7463715,6.0
2005-12-31,-1.3233085,3.1710565,3.4360943,6.0
2006-01-01,-0.21620592,3.0518274,3.0594764,7.0
2006-01-02,0.7907442,2.6914704,2.8052254,7.0
2006-01-03,1.6482214,2.260544,2.7976227,8.0
2006-01-04,2.3566616,1.8499217,2.996008,8.0
2006-01-05,2.9296937,1.4440157,3.2662342,8.0
2006-01-06,3.3569558,0.94418705,3.487211,1.0
2006-01-07,3.583748,0.23294263,3.5913107,1.0
2006-01-08,3.5183191,-0.7468241,3.596709,1.0
2006-01-09,3.0664103,-1.9304069,3.6234436,2.0
2006-01-10,2.1810932,-3.1154656,3.8030639,2.0
2006-01-11,0.9082743,-4.0036726,4.105406,3.0
2006-01-12,-0.5923189,-4.290347,4.3310413,3.0
2006-01-13,-2.0637224,-3.7734687,4.300932,4.0
2006-01-14,-3.2062647,-2.443682,4.0313416,4.0
2006-01-15,-3.7565024,-0.5205391,3.7923965,5.0
2006-01-16,-3.5668511,1.583388,3.902505,6.0
2006-01-17,-2.6596625,3.3649898,4.289168,6.0
2006-01-18,-1.2358656,4.3708334,4.5421968,7.0
2006-01-19,0.36808813,4.3317847,4.3473954,7.0
2006-01-20,1.7648354,3.2484457,3.6968966,8.0
2006-01-21,2.618342,1.3982868,2.9683194,8.0
2006-01-22,2.7334526,-0.73996603,2.8318388,1.0
2006-01-23,2.1057549,-2.6223993,3.36321,2.0
2006-01-24,0.91687185,-3.7944658,3.9036682,3.0
